file_name,lines,authors,shas,the_first_time,the_last_time,average_date,total_shas,last_fixes,fixes_percent
drivers/clk/samsung/clk-exynos-audss.c,308,12,23,1371484937,1559614293,1428242042,28,34b89b2967f2,7.142857143
drivers/usb/host/max3421-hcd.c,2002,12,19,1398694447,1509679710,1403342957,21,892f6ebc53ac,4.7619047619999995
drivers/staging/pi433/rf69.c,895,14,55,1500177126,1558344532,1513386782,84,99859541a92d,1.19047619
net/sched/cls_tcindex.c,695,18,48,1303125322,1580785812,1397471447,58,52b5ae501c04,24.13793103
fs/btrfs/backref.c,2254,32,123,1307965979,1564364230,1387563738,159,a6d155d2e363,3.1446540880000002
drivers/clk/at91/clk-pll.c,340,7,13,1381459706,1558918501,1399040720,16,0f5cb0e6225c,12.5
drivers/nvme/host/core.c,4306,65,344,1445499906,1582131576,1499440204,429,f25372ffc3f6,6.526806527000001
net/netfilter/xt_connlimit.c,137,9,13,1311247043,1568337185,1372231819,28,e5ac6eafba88,3.571428571
drivers/clk/mediatek/clk-mt8183.c,1329,4,5,1551762345,1571141661,1552494614,6,c93d059a8045,16.66666667
fs/reiserfs/namei.c,1682,8,30,1311084628,1571884287,1334145281,38,60e4cf67a582,2.631578947
kernel/time/time.c,909,24,61,1306133501,1575346825,1418437124,66,7b8474466ed9,3.03030303
net/sched/sch_mq.c,293,13,24,1310701654,1575343060,1379983361,29,2f23cd42e19c,10.34482759
net/ipv4/udp.c,3083,81,214,1306881908,1582092992,1396387334,302,303d0403b8c2,26.82119205
drivers/gpu/drm/radeon/atombios_crtc.c,2275,23,91,1308546031,1578039635,1338724294,116,b3c11ac267d4,0.8620689659999999
arch/mips/pci/fixup-cobalt.c,192,4,4,1311247043,1505807442,1319703840,6,19a8d6b7604d,16.66666667
drivers/infiniband/hw/mlx5/main.c,7259,77,397,1373189149,1581470795,1498158582,504,685eff513183,18.05555556
drivers/misc/cxl/context.c,362,13,35,1412769302,1577608975,1438591597,42,03b8abedf4f4,16.66666667
drivers/crypto/caam/caamrng.c,358,14,23,1340365730,1566278635,1381495135,29,4e3a61c55b8c,13.79310345
tools/testing/selftests/bpf/test_tcpnotify_user.c,168,3,4,1541578322,1563863682,1546494259,4,a8911d6d5878,50.0
sound/soc/codecs/wm9712.c,727,10,25,1305014297,1558918501,1361233977,46,576ce4075bfa,6.52173913
drivers/net/ethernet/cavium/liquidio/octeon_mailbox.c,374,5,8,1479110081,1565222273,1486178661,8,c816061d2765,12.5
drivers/gpu/drm/drm_gem.c,1450,27,89,1307427471,1573628172,1433829357,120,e5516553999f,4.166666667
arch/sh/boot/compressed/misc.c,150,6,7,1311247043,1522916298,1324327339,6,7bbaf27d9c83,33.33333333
arch/arm/mm/proc-v7-bugs.c,157,4,8,1525928994,1573417924,1529387524,8,4ae5061a19b5,12.5
tools/testing/selftests/cgroup/test_freezer.c,905,3,4,1555639386,1573478215,1556428022,5,d671fa6393d6,20.0
drivers/staging/rtl8712/rtl871x_recv.c,673,20,33,1311247043,1565237406,1336242346,38,6e017006022a,5.263157895
lib/kfifo.c,592,9,10,1306133501,1567162035,1313940375,8,ab9bb6318b09,12.5
drivers/char/ipmi/ipmi_si_intf.c,2293,22,84,1311247043,1573220067,1383939621,144,8d73b2aeb808,2.777777778
drivers/mtd/nand/raw/stm32_fmc2_nand.c,2081,4,7,1544756287,1576461715,1545647652,7,4114b17af412,28.57142857
tools/perf/arch/s390/util/kvm-stat.c,111,6,9,1404383347,1566465342,1419790011,9,8a95c8994509,11.11111111
net/rxrpc/conn_object.c,486,5,46,1311247043,1580968501,1447169324,57,b39a934ec72f,15.78947368
drivers/target/target_core_fabric_configfs.c,997,13,38,1307500603,1558918506,1350041887,55,c48e5594d02f,1.8181818180000002
net/bpf/test_run.c,566,14,31,1490881538,1576645067,1539765656,34,a25ecd9d1e60,17.64705882
drivers/net/can/c_can/c_can_platform.c,494,11,27,1303125322,1570501008,1370566483,40,37b75a3aa8ec,2.5
drivers/gpu/drm/virtio/virtgpu_object.c,165,4,12,1378692176,1571205114,1507502347,24,b0138364da17,4.166666667
drivers/net/ethernet/stmicro/stmmac/dwmac-mediatek.c,455,2,8,1544607331,1576474797,1550956801,9,f4ca7a9260df,11.11111111
drivers/gpu/drm/etnaviv/etnaviv_mmu.c,516,6,25,1449138089,1571213421,1511403740,34,18fa692d8020,2.9411764710000003
drivers/iommu/virtio-iommu.c,1168,6,9,1547525997,1576651325,1548093647,8,ae24fb49d011,12.5
drivers/net/slip/slhc.c,749,5,7,1306881908,1565019281,1315554621,8,baf76f0c58ae,12.5
arch/powerpc/kernel/module.c,88,7,9,1311247043,1558918505,1368703084,10,59fe7eaf3598,10.0
drivers/staging/rts5208/rtsx_chip.c,2160,16,33,1384247768,1559126731,1410747396,37,6c6f95a9351b,2.702702703
drivers/gpu/drm/i915/gt/intel_engine_heartbeat.c,242,1,7,1571654619,1578282151,1571947233,7,3466a3def2c0,28.57142857
sound/soc/codecs/wm8958-dsp2.c,1027,8,15,1306504576,1559614293,1341313937,19,548da08fc1e2,5.263157895
fs/xfs/xfs_mount.c,1410,21,98,1309356614,1576638796,1396668966,165,8204f8ddaafa,0.606060606
tools/testing/selftests/net/nettest.c,1813,2,5,1564631794,1577686471,1565144035,5,87caaaf2d19d,20.0
drivers/net/wireless/ath/wcn36xx/main.c,1411,14,48,1381238758,1569985945,1414917877,58,1967c12896e0,5.1724137930000005
drivers/cpufreq/cpufreq.c,2769,53,243,1307444966,1582727967,1417729162,395,f5739cb0b565,8.35443038
arch/mips/net/bpf_jit.c,1270,2,2,1575512598,1576631772,1575520529,47,36366e367ee9,6.382978723
drivers/net/ethernet/mellanox/mlx5/core/transobj.c,520,10,19,1432823327,1554032689,1477568990,24,4d8fcf216c90,12.5
drivers/cpufreq/qoriq-cpufreq.c,327,11,17,1370395848,1559614293,1411282229,19,4492d1a2e956,5.263157895
drivers/regulator/qcom_smd-regulator.c,944,9,17,1439783039,1569037841,1486639555,21,c488f0071eac,14.28571429
drivers/hwmon/shtc1.c,270,3,3,1401953059,1567619153,1428918272,4,fdc7d8e829ec,25.0
kernel/sched/rt.c,2772,49,103,1306810160,1573193760,1367722945,136,a0e813f26ebc,8.823529412000001
drivers/infiniband/core/device.c,2802,31,142,1308386142,1578552043,1507940893,180,6b57cea9221b,16.11111111
samples/bpf/sampleip_kern.c,39,3,3,1472726246,1579500409,1478396353,4,7cf245a37ef0,25.0
drivers/regulator/ab8500.c,1679,10,48,1310891303,1559008644,1371689088,86,99c4f70df3a6,1.162790698
drivers/net/ethernet/mellanox/mlx5/core/lib/clock.c,617,12,23,1451372311,1573699506,1493748362,16,33180bee86a8,12.5
tools/perf/arch/x86/tests/intel-cqm.c,128,5,14,1444030821,1567478392,1452855230,18,cf89813a5b51,5.555555556
drivers/media/common/v4l2-tpg/v4l2-tpg-core.c,2627,7,71,1408924934,1564099699,1434092613,26,250854eed5d4,3.8461538460000004
arch/x86/pci/acpi.c,425,12,28,1310008750,1535443513,1367951388,56,47a9973d3ed8,8.928571429
drivers/media/rc/gpio-ir-recv.c,150,9,19,1330365100,1559085478,1397331624,39,c1301077213d,7.692307692000001
drivers/bcma/driver_chipcommon.c,421,6,28,1306480715,1484281415,1359126961,29,7195439d1d71,3.448275862
drivers/clk/ti/apll.c,418,9,17,1374552337,1565853169,1399783062,20,6c7ee8905d54,5.0
fs/kernfs/dir.c,1706,22,73,1385199602,1577708188,1411213485,109,e23f568aa63f,1.834862385
drivers/spi/spi-uniphier.c,798,2,9,1533112152,1577152707,1549171937,13,9cd34efbd301,7.692307692000001
tools/testing/selftests/bpf/progs/test_tcpbpf_kern.c,154,7,8,1516868056,1579500405,1526499647,6,3e689141e64d,16.66666667
arch/powerpc/mm/book3s64/radix_pgtable.c,1192,22,87,1461943558,1575613042,1505140805,20,31f210cf42d4,15.0
drivers/dma/dw/core.c,1285,16,101,1311247043,1546837661,1370356326,82,1bd09f869f9b,12.19512195
fs/afs/vl_probe.c,280,3,6,1539968279,1558350481,1540814120,6,4584ae96ae30,33.33333333
block/blk-core.c,1817,52,183,1311222339,1576572847,1419359955,472,ecb6186cf788,6.144067797000001
drivers/net/ethernet/mellanox/mlx5/core/dev.c,351,9,10,1473413727,1562621832,1484765344,15,08aa5e7da6bc,40.0
arch/arm/mach-omap2/omap_hwmod_3xxx_data.c,2901,33,79,1307950199,1559614293,1338938632,141,c6c56697ae4b,2.836879433
sound/soc/codecs/es7134.c,317,3,8,1488185243,1559614256,1519126059,9,5650729f9a1b,11.11111111
sound/xen/xen_snd_front_cfg.c,519,3,3,1526261258,1527658615,1526269033,3,e46dcbb17d79,66.66666667
drivers/net/ethernet/netronome/nfp/flower/offload.c,1746,7,75,1498745293,1576591044,1545094651,96,739d7c5752b2,21.875
net/l2tp/l2tp_core.c,1790,32,83,1311247043,1580790240,1366653553,120,0d0d9a388a85,29.16666667
drivers/net/ethernet/realtek/8139too.c,2689,26,32,1306881908,1575941031,1311118769,37,129c6cda2de2,2.702702703
arch/s390/kernel/sthyi.c,516,4,8,1463987518,1538449072,1475233522,7,b5130dc2224d,14.28571429
drivers/acpi/acpica/evgpeblk.c,490,6,19,1311247043,1578627109,1330576592,29,44758bafa536,3.448275862
drivers/dma/sa11x0-dma.c,1107,9,21,1326116647,1559614293,1340010928,26,de2c45314d9b,3.8461538460000004
drivers/net/wireless/ti/wlcore/main.c,6883,55,386,1305429029,1579134833,1351890532,286,7de241f3b705,1.3986013990000001
drivers/net/wireless/ralink/rt2x00/rt2x00usb.c,909,12,25,1306480715,1575413035,1323964026,14,41a531ffa4c5,35.71428571
sound/soc/meson/axg-card.c,719,3,13,1531820584,1565247284,1534762810,13,960f428ca0a0,7.692307692000001
drivers/dma-buf/heaps/heap-helpers.c,271,1,1,1575365198,1575365198,1575365198,3,837324d43554,33.33333333
drivers/soc/imx/soc-imx-scu.c,187,1,4,1558633956,1571986583,1560477364,4,30ca9b04747e,25.0
block/blk-mq.c,3592,57,405,1382577605,1582719015,1487581320,697,3d2443069407,8.464849354
drivers/hwmon/adt7411.c,722,7,13,1311247043,1559614293,1429592700,17,b53893aae441,5.882352941000001
tools/testing/selftests/bpf/progs/tailcall3.c,31,2,2,1574428081,1579500405,1574591704,2,3e689141e64d,50.0
drivers/usb/dwc2/pci.c,196,11,14,1362995281,1539830207,1412266035,16,3c135e890019,12.5
net/sunrpc/xprtrdma/svc_rdma_transport.c,660,15,51,1306881908,1565948978,1377110637,105,e248aa7be86e,6.666666667
sound/soc/soc-devres.c,122,4,5,1378298254,1530483825,1387384313,9,1f23380b803a,11.11111111
drivers/hwtracing/intel_th/core.c,1054,2,33,1442908034,1576562126,1471776504,39,ab832e38e4f0,12.82051282
drivers/net/wireless/ti/wlcore/io.c,198,8,14,1305303981,1559120270,1333144571,13,6fe813e3d561,15.38461538
drivers/net/ethernet/mellanox/mlx5/core/en/xdp.c,553,7,27,1526436990,1566843925,1544905213,31,d460c2718906,12.90322581
drivers/gpu/drm/udl/udl_gem.c,106,4,7,1292368464,1573715422,1551526007,41,8f3b487685b2,2.43902439
mm/debug.c,252,18,32,1412839714,1580393697,1486315398,46,5b57b8f22709,15.2173913
drivers/gpu/drm/amd/amdgpu/si_ih.c,312,6,13,1453183334,1574045634,1463010833,17,3d0e3ce52ce3,5.882352941000001
lib/uuid.c,123,8,11,1311247043,1558918521,1440321745,11,bc9dc9d5eec9,9.090909091
drivers/gpu/drm/i915/gt/mock_engine.c,360,4,50,1486977314,1578988830,1535808087,33,1fdea0cb0dba,15.15151515
drivers/rtc/rtc-pcf2127.c,788,9,19,1372835281,1576335766,1496063346,25,28abbba36a5a,4.0
net/ipv4/sysctl_net_ipv4.c,1400,44,125,1306881908,1574239088,1440480491,175,ca749bbb108c,6.857142857
net/ipv4/tcp.c,4033,89,331,1311247043,1580438690,1390303910,431,784f8344de75,15.54524362
net/core/drop_monitor.c,1689,13,47,1311247043,1581074968,1513032405,55,dfa7f709596b,9.090909091
arch/arm64/kernel/ptrace.c,1944,22,62,1330919373,1578929421,1413477087,78,c9d66999f064,12.82051282
drivers/scsi/device_handler/scsi_dh_rdac.c,835,12,21,1306157047,1567583549,1329250401,31,57adf5d4cfd3,3.225806452
tools/testing/selftests/bpf/progs/test_stacktrace_map.c,76,3,6,1515045304,1579500405,1532981630,6,3e689141e64d,16.66666667
drivers/net/wireless/ath/ath10k/ahb.c,887,15,28,1453879465,1578275030,1457579669,30,2e550b6d277b,3.333333333
drivers/mmc/core/slot-gpio.c,250,12,29,1324820162,1576006856,1428217544,41,1b09d9c232cd,4.87804878
arch/unicore32/kernel/signal.c,424,8,14,1311247043,1559614293,1318899147,20,ca98565a6182,5.0
arch/arm64/kernel/pci.c,220,10,19,1411975771,1560565439,1466557489,25,717902cc9311,4.0
drivers/i2c/busses/i2c-meson.c,517,7,17,1415881921,1578414541,1449070014,20,3b0277f198ac,5.0
drivers/net/wireless/ath/ath9k/ath9k_pci_owl_loader.c,214,1,2,1562327593,1574581259,1562384853,3,22d0d5ae7a08,33.33333333
arch/x86/kernel/machine_kexec_32.c,252,10,13,1311247043,1566784556,1330061882,15,a466ef76b815,20.0
lib/test_debug_virtual.c,51,4,4,1504858531,1558242500,1507268869,4,10fdf838e5f5,25.0
drivers/i2c/busses/i2c-cadence.c,1034,14,20,1396592875,1578539273,1409542545,22,d358def70688,9.090909091
drivers/net/ethernet/stmicro/stmmac/dwmac-sti.c,436,9,21,1392083997,1572806433,1423799740,23,d2ed0a7755fe,4.347826087
arch/x86/kernel/uprobes.c,1093,19,63,1328770602,1572137739,1396860711,75,9212ec7d8357,4.0
drivers/connector/cn_proc.c,396,14,17,1307200791,1558918505,1346592007,19,6d2b0f02f5a0,5.263157895
drivers/s390/net/qeth_l3_main.c,2307,19,126,1306881908,1579942383,1412196445,265,8b5026bc1693,8.679245283
drivers/hwmon/asus_atk0110.c,1394,14,16,1311247043,1560254338,1318478504,18,a2125d02443e,5.555555556
sound/soc/zte/zx-tdm.c,459,4,4,1487243106,1559008641,1487624310,5,c889a45d2299,20.0
drivers/staging/rtl8712/rtl871x_cmd.c,799,23,56,1311247043,1561520381,1362494016,73,39a6e7376af0,1.369863014
drivers/iio/imu/st_lsm6dsx/st_lsm6dsx_buffer.c,733,4,32,1484060118,1576317179,1519663448,44,c2686eb2aed3,15.90909091
drivers/gpu/drm/drm_crtc_helper.c,1023,29,74,1307444966,1574143085,1380751244,135,fffc5f59f2c6,0.740740741
drivers/base/power/common.c,230,9,22,1314257641,1571210163,1434931335,23,eeb35df05244,8.695652174
net/batman-adv/bat_v_elp.c,565,7,29,1447152651,1577808001,1461775902,36,ca8c3b922e70,22.22222222
drivers/video/fbdev/hyperv_fb.c,1424,11,18,1367219142,1578292911,1446726184,16,382a46221757,12.5
net/ipv6/fib6_rules.c,508,20,35,1310701654,1570074570,1413551871,41,ca7a03c41753,12.19512195
drivers/gpu/drm/selftests/test-drm_mm.c,2381,6,33,1482366969,1570111258,1484684836,35,95b8c64afad8,2.857142857
drivers/watchdog/cpwd.c,663,12,14,1311247043,1570498576,1319174031,17,c58e81341aec,5.882352941000001
drivers/iio/pressure/mpl115.c,195,4,5,1391590680,1559120264,1401736067,7,6a6e1d56a076,28.57142857
arch/arm/mach-bcm/platsmp-brcmstb.c,371,4,5,1409905864,1551785633,1413618500,8,a1ad3b94a766,12.5
drivers/net/ethernet/mellanox/mlx5/core/steering/fs_dr.c,677,3,5,1566266808,1578965247,1568045147,6,13a7e459a41a,33.33333333
drivers/infiniband/hw/mlx5/mr.c,2315,40,117,1373189149,1579070617,1474183412,156,8ffc32485158,26.92307692
arch/arm64/kvm/reset.c,437,13,31,1354873923,1576648527,1505249977,48,ebff0b0e3d3c,2.083333333
drivers/net/wireless/marvell/mwifiex/init.c,746,20,70,1311247043,1564971304,1349935484,27,2095b1426c9c,3.7037037039999996
arch/mips/kernel/perf_event_mipsxx.c,1831,26,50,1303486626,1572847880,1342597312,59,1b1f01b653b4,10.16949153
drivers/usb/mtu3/mtu3_host.c,248,4,8,1476844105,1515777533,1488031480,10,b90c6d105033,10.0
sound/pci/hda/hda_bind.c,325,5,22,1424157937,1572235083,1438006303,24,ca58f55108fe,8.333333332999999
drivers/pinctrl/sirf/pinctrl-atlas7.c,6160,15,30,1431905312,1568352930,1436625921,36,48e43b3e895f,2.777777778
drivers/firmware/dmi_scan.c,1169,22,57,1311247043,1575343237,1378536192,57,81dde26de9c0,19.29824561
drivers/net/ethernet/pensando/ionic/ionic_stats.c,320,1,3,1567495699,1578311027,1567698334,3,4b5149365faa,33.33333333
sound/usb/line6/podhd.c,453,8,23,1322007642,1578014226,1449189997,31,70256b42caaf,9.677419355
drivers/input/joystick/turbografx.c,312,5,7,1308572746,1558918505,1335529200,8,3855e9e4d30e,25.0
drivers/input/keyboard/snvs_pwrkey.c,215,10,11,1432657560,1575453384,1463533059,13,bf2a7ca39fd3,7.692307692000001
drivers/usb/core/phy.c,247,4,8,1520088184,1567035027,1528640256,8,fec94445db77,50.0
drivers/scsi/bfa/bfad_im.c,1332,15,28,1306460245,1564585912,1319601840,32,48d83282db07,3.125
kernel/dma/mapping.c,407,13,31,1306451535,1572318097,1487603867,30,f9f3232a7d0a,13.33333333
drivers/regulator/mpq7920.c,330,2,4,1578574426,1579005889,1578594196,5,7eec67869893,40.0
fs/afs/callback.c,341,2,16,1311247043,1561025537,1472753484,23,cd340703c29b,21.73913043
drivers/extcon/extcon-max77843.c,967,8,20,1423029367,1563794761,1435408598,22,c4924e92442d,13.63636364
fs/ecryptfs/messaging.c,451,10,12,1311247043,1581600354,1316221753,14,b4a81b87a4cf,14.28571429
fs/proc/proc_net.c,393,9,21,1311247043,1580722634,1428432508,28,1fde6f21d90f,3.571428571
fs/ubifs/super.c,2438,35,77,1306316309,1578980591,1337906917,97,ff90bdfb206e,8.24742268
drivers/spi/spi-omap2-mcspi.c,1578,35,70,1306899084,1573264107,1378688378,96,baf8b9f8d260,4.166666667
fs/xfs/xfs_log.c,4014,22,133,1309728456,1575330795,1383750512,192,cdea5459ce26,3.125
drivers/media/rc/lirc_dev.c,862,9,46,1311247043,1560372566,1482481614,95,04d0e8de8a6a,3.157894737
drivers/hid/hid-core.c,2614,52,105,1306157047,1579237715,1369881827,342,5ebdffd25098,2.631578947
fs/cifs/smbdirect.c,2622,13,41,1509790644,1571205115,1514278840,41,e36c048a9bd8,4.87804878
kernel/sched/fair.c,10979,117,611,1306810160,1582011934,1436009974,859,289de3598481,7.683352736000001
drivers/pinctrl/intel/pinctrl-baytrail.c,1770,16,61,1371537182,1577865163,1470213042,67,539d8bde72c2,11.94029851
net/ipv4/devinet.c,2759,54,114,1306881908,1561978915,1369359030,130,501a90c94510,12.30769231
drivers/nvme/target/discovery.c,396,11,25,1466503460,1571882158,1517157283,31,6038aa532a22,3.225806452
fs/ceph/dir.c,1859,21,108,1300175620,1576674918,1426526437,146,1097680d7599,2.054794521
crypto/sha3_generic.c,305,7,11,1466130635,1558918501,1497268321,13,f044a84e040b,30.76923077
drivers/net/ethernet/hisilicon/hns3/hns3pf/hclge_dcb.c,468,7,24,1506476729,1573698761,1522624520,24,c2d568978193,25.0
drivers/media/rc/imon.c,2598,25,46,1310624446,1571206755,1334744587,56,bd7e31bbade0,1.785714286
drivers/staging/kpc2000/kpc_dma/fileops.c,349,9,14,1555941958,1567243532,1557021365,20,c85aa326f5c5,5.0
net/ipv4/udp_offload.c,623,21,54,1370667363,1579922805,1483862656,75,76e21533a48b,21.33333333
drivers/infiniband/sw/rxe/rxe_pool.c,542,9,18,1466066723,1559025449,1481710720,20,6db21d8986e1,15.0
tools/testing/selftests/filesystems/devpts_pts.c,315,4,4,1520934927,1524977665,1520957983,4,dd4b16b4f9b1,25.0
sound/soc/sof/core.c,377,6,12,1555038306,1579851381,1560554186,18,0bce512e784d,22.22222222
drivers/clk/qcom/gcc-sc7180.c,2452,2,2,1571039588,1575432252,1571046754,2,8d20c39f063e,50.0
drivers/platform/olpc/olpc-xo175-ec.c,759,1,3,1557712597,1563852022,1557762954,3,6acf5d76ab68,66.66666667
drivers/memory/tegra/mc.c,757,8,31,1397611484,1565539241,1474929398,33,be4dbdec2bab,3.03030303
net/ipv4/ip_output.c,1734,48,125,1308572746,1578912151,1379381650,185,501a90c94510,20.0
drivers/pwm/pwm-sun4i.c,533,12,21,1418825739,1579504957,1496652937,28,cba8d3bfdc96,17.85714286
arch/powerpc/kvm/book3s_64_vio.c,746,14,42,1331819914,1574768190,1484491647,47,4f916593be9d,12.76595745
drivers/firmware/broadcom/bcm47xx_nvram.c,238,10,34,1311247043,1578275030,1391098839,9,4c11e554fb89,11.11111111
samples/bpf/tc_l2_redirect_kern.c,237,3,3,1478676994,1579500409,1479127954,3,7cf245a37ef0,100.0
drivers/net/ethernet/marvell/mvneta_bm.c,501,4,5,1457919543,1566394382,1460758465,6,91c45e38b947,16.66666667
tools/gpio/gpio-event-mon.c,191,6,6,1464838713,1559614293,1467168479,6,1696784eb7b5,33.33333333
drivers/net/ethernet/chelsio/cxgb4vf/cxgb4vf_main.c,3503,26,73,1306881908,1577700848,1355357047,90,0caeaf6ad532,3.333333333
net/unix/diag.c,344,18,30,1323888275,1558352631,1340195436,31,0f5da659d8f1,6.451612902999999
arch/arm/mach-pxa/balloon3.c,821,15,25,1305725404,1559614293,1314848539,31,385877c01361,3.225806452
drivers/net/ethernet/intel/ixgbe/ixgbe_x550.c,4097,13,97,1417723190,1543035453,1450587423,107,a8bf879af7b1,2.803738318
drivers/dma/ti/cppi41.c,1257,18,48,1371701584,1571790698,1401808974,4,bacdcb6675e1,50.0
sound/soc/codecs/wm8960.c,1489,17,49,1305014297,1559614293,1371555172,65,66772eda0edb,4.615384615
arch/powerpc/kernel/eeh_dev.c,67,5,9,1330344244,1565938091,1352769917,11,3e77adeea3c5,9.090909091
drivers/net/can/ti_hecc.c,1063,13,33,1311247043,1569321966,1387842361,44,b655f0e96d40,2.272727273
fs/binfmt_elf.c,2398,40,102,1304909920,1580393830,1358699920,132,b212921b13bd,6.0606060610000005
drivers/pci/of.c,600,11,24,1302493027,1572427857,1503157522,24,a5fb9fb023a1,4.166666667
drivers/scsi/scsi_transport_fc.c,3861,22,51,1311247043,1558918505,1324761370,61,0cc61e64e21c,3.278688525
kernel/rcu/srcutiny.c,215,4,11,1490407178,1571145494,1509679716,14,cdf7abc4610a,7.142857143
drivers/md/raid5.c,8526,70,357,1309672713,1576827989,1366226044,417,a7ede3d16808,4.0767386089999995
fs/isofs/inode.c,1620,19,38,1311084628,1561277830,1326032761,41,0ab0b271bf75,4.87804878
scripts/kconfig/nconf.gui.c,664,9,14,1311247043,1553498207,1317987420,13,79e51b5c2dee,7.692307692000001
arch/mips/kernel/smp-cps.c,645,12,49,1389753113,1558918501,1435590075,60,91d9f8fcf7cc,11.66666667
sound/soc/meson/axg-frddr.c,377,2,7,1531820572,1576664659,1552016084,8,864cee90d4bd,12.5
fs/ext4/ialloc.c,1449,34,89,1308622955,1582024131,1356626442,110,f4c2d372b89a,1.8181818180000002
drivers/gpu/drm/amd/amdkfd/kfd_device.c,1180,27,86,1405516135,1576778874,1499348672,113,a1bd079fca62,1.769911504
arch/powerpc/platforms/8xx/pic.c,162,7,12,1306157047,1568265775,1318008513,3,cc76404feaed,33.33333333
drivers/md/dm-init.c,303,5,6,1550741614,1560832823,1550997306,7,10c9c8e7c09b,42.85714286
net/netfilter/nf_synproxy_core.c,1239,15,25,1377564614,1563197509,1506060457,30,e971ceb803e1,20.0
net/can/af_can.c,926,17,44,1306881908,1573098942,1372369166,62,975987e7015b,8.064516129
net/ipv6/udp.c,1716,62,159,1309869792,1578912147,1406918653,224,4094871db1d6,23.21428571
drivers/input/misc/soc_button_array.c,480,11,22,1396192320,1570524033,1472922701,26,bcf059578980,7.692307692000001
arch/s390/kvm/interrupt.c,3159,24,149,1311247043,1575502843,1432873001,202,c611990844c2,1.98019802
fs/cifs/cifssmb.c,6497,32,152,1282015560,1582255146,1336034654,174,86f740f2aed5,1.1494252870000001
drivers/crypto/cavium/nitrox/nitrox_debugfs.c,69,4,5,1537520882,1562657064,1539343192,5,80e73c8ad6e9,20.0
security/apparmor/policy_ns.c,410,3,18,1484498535,1559354935,1487335246,21,0a6b29230ec3,9.523809523999999
drivers/crypto/inside-secure/safexcel.c,1954,8,98,1495613434,1576056755,1540391443,119,e9fc36719b52,9.243697479
drivers/scsi/scsi_lib.c,3123,43,185,1306460245,1575483265,1397717245,275,6b6fa7a5c86e,6.909090909
drivers/net/ethernet/aquantia/atlantic/hw_atl/hw_atl_b0.c,1536,11,61,1485180553,1581677094,1526812042,73,b42726fcf76e,20.54794521
drivers/soundwire/intel.c,1052,8,31,1513221583,1578906689,1535098887,40,e87cf35835d9,5.0
fs/proc/meminfo.c,158,19,21,1311247043,1571401227,1419513429,34,2be5fbf9a91c,5.882352941000001
drivers/net/wireless/intel/iwlwifi/pcie/drv.c,1315,26,136,1306208342,1575277760,1455746807,123,7cded5658329,7.3170731710000005
drivers/s390/crypto/zcrypt_cex2c.c,293,6,11,1311247043,1574411406,1423357370,3,104f708fd124,33.33333333
kernel/power/process.c,245,16,30,1311247043,1534934231,1348720680,42,50e76632339d,9.523809523999999
drivers/clk/x86/clk-st.c,78,2,3,1525859940,1544159451,1526444099,3,bded6c03e398,33.33333333
net/sched/act_ct.c,992,8,12,1562639448,1575858703,1562910341,13,95219afbb980,23.07692308
drivers/mtd/mtdchar.c,1193,19,63,1307346658,1568898381,1335086884,82,6c6bc9ea84d0,2.43902439
arch/arm64/mm/dma-mapping.c,59,8,17,1330919370,1573120991,1479763940,106,33dcb37cef74,6.603773585
fs/gfs2/aops.c,860,16,48,1311247043,1575950755,1351193525,83,d0a22a4b03b8,1.2048192770000001
drivers/xen/gntdev-dmabuf.c,847,3,7,1532059308,1573100145,1532633702,8,2789e83c933d,12.5
drivers/gpu/drm/i915/gt/selftest_engine_pm.c,84,2,3,1565270878,1574225673,1565768838,3,ee33baa83109,100.0
drivers/tty/serial/xilinx_uartps.c,1809,32,104,1306484063,1576166811,1424512468,133,5e9bd2d70ae7,12.03007519
lib/crypto/chacha20poly1305.c,372,3,4,1573190559,1580964121,1573270746,4,c9cc0517bba9,25.0
drivers/bcma/driver_gpio.c,233,7,22,1353421470,1546358401,1389728448,24,459c35148ef6,4.166666667
arch/mips/mm/dma-noncoherent.c,144,3,7,1529039326,1573120991,1533848435,13,d01501f85249,7.692307692000001
kernel/utsname_sysctl.c,144,9,9,1306133501,1559354935,1356079563,8,42a0cc347858,12.5
fs/namei.c,4937,48,402,1306814329,1580545605,1394366092,602,6404674acd59,2.657807309
tools/testing/selftests/bpf/prog_tests/spinlock.c,29,2,4,1551440538,1566377066,1556106134,4,d6f1837107c0,50.0
drivers/gpu/drm/drm_bridge.c,550,10,21,1421762924,1578398287,1499339334,31,b18398c16e17,3.225806452
arch/arm/mach-imx/pm-imx6.c,693,12,39,1315292920,1558918508,1403278304,30,8aade778f787,10.0
drivers/md/raid1.c,3419,50,211,1309672713,1577069342,1383118700,274,775d78319f1c,4.744525547
drivers/power/supply/generic-adc-battery.c,426,10,14,1348218600,1529998110,1361806864,5,a427503edaae,40.0
drivers/net/ethernet/stmicro/stmmac/stmmac_ptp.c,232,10,16,1364244191,1573699496,1409331882,22,5da202c88f8c,13.63636364
lib/syscall.c,80,6,7,1311247043,1509520077,1352965340,8,854fbd6e5f60,12.5
fs/ext4/extents.c,6012,53,234,1308622955,1577765084,1370593258,320,e3d550c2c4f2,1.5625
drivers/platform/chrome/wilco_ec/keyboard_leds.c,203,2,3,1573003999,1579596032,1573609469,3,dfb9a8857f4d,33.33333333
